Local time,Ask,Bid,AskVolume,BidVolume
30.10.2019 01:38:59.886 GMT+0100,158.923,158.874,1.01,0.015
30.10.2019 01:39:00.002 GMT+0100,158.923,158.875,1.01,0.015
30.10.2019 01:39:39.649 GMT+0100,158.923,158.874,1.01,0.015
30.10.2019 01:39:47.949 GMT+0100,158.907,158.875,0.02,0.02
30.10.2019 01:39:59.175 GMT+0100,158.908,158.874,0.02,0.02
30.10.2019 01:40:22.962 GMT+0100,158.938,158.906,0.02,0.0125
30.10.2019 01:40:49.877 GMT+0100,158.953,158.887,1.01,0.75
30.10.2019 01:40:49.932 GMT+0100,158.923,158.875,1.01,0.015
30.10.2019 01:42:16.216 GMT+0100,158.908,158.874,0.02,0.02
30.10.2019 01:42:43.090 GMT+0100,158.907,158.875,0.0125,0.02
30.10.2019 01:43:24.900 GMT+0100,158.908,158.874,0.0125,0.02
30.10.2019 01:45:00.221 GMT+0100,158.908,158.874,0.02,0.02
30.10.2019 01:46:17.946 GMT+0100,158.907,158.875,0.02,0.02
30.10.2019 01:46:21.976 GMT+0100,158.908,158.874,0.02,0.02
30.10.2019 01:47:09.808 GMT+0100,158.907,158.875,0.02,0.02
30.10.2019 01:47:37.794 GMT+0100,158.908,158.874,0.02,0.0125
30.10.2019 01:47:59.165 GMT+0100,158.907,158.875,0.02,0.0125
30.10.2019 01:48:00.210 GMT+0100,158.908,158.874,0.02,0.02
30.10.2019 01:48:16.349 GMT+0100,158.907,158.875,0.02,0.0125
30.10.2019 01:48:34.074 GMT+0100,158.877,158.843,0.0125,0.02
30.10.2019 01:50:01.152 GMT+0100,158.908,158.874,0.02,0.0125
30.10.2019 01:50:06.757 GMT+0100,158.922,158.859,1.01,0.015
30.10.2019 01:50:06.893 GMT+0100,158.922,158.858,1.01,0.75
30.10.2019 01:50:06.943 GMT+0100,158.893,158.844,1.01,0.015
30.10.2019 01:50:10.093 GMT+0100,158.893,158.843,1.01,0.015
30.10.2019 01:50:14.983 GMT+0100,158.893,158.844,1.01,0.015
30.10.2019 01:52:22.068 GMT+0100,158.876,158.844,0.02,0.02
30.10.2019 01:52:29.468 GMT+0100,158.877,158.843,0.0125,0.02
30.10.2019 01:53:18.188 GMT+0100,158.876,158.844,0.0125,0.02
30.10.2019 01:53:27.211 GMT+0100,158.877,158.843,0.0125,0.02
30.10.2019 01:53:30.668 GMT+0100,158.908,158.874,0.02,0.0125
30.10.2019 01:54:26.442 GMT+0100,158.922,158.875,1.01,0.015
30.10.2019 01:55:33.218 GMT+0100,158.908,158.874,0.02,0.02
30.10.2019 01:57:25.057 GMT+0100,158.907,158.875,0.02,0.02
30.10.2019 02:00:54.211 GMT+0100,158.907,158.875,0.02,0.02
30.10.2019 02:02:21.833 GMT+0100,158.907,158.875,0.02,0.02
30.10.2019 02:04:24.348 GMT+0100,158.876,158.844,0.02,0.02
30.10.2019 02:04:24.485 GMT+0100,158.89200000000002,158.843,1.01,0.015
30.10.2019 02:04:26.179 GMT+0100,158.89200000000002,158.875,0.75,0.015
30.10.2019 02:04:26.278 GMT+0100,158.922,158.875,1.01,0.015
30.10.2019 02:04:36.005 GMT+0100,158.922,158.874,1.01,0.015
30.10.2019 02:04:46.897 GMT+0100,158.922,158.875,1.01,0.015
30.10.2019 02:04:59.920 GMT+0100,158.922,158.858,1.01,0.75
30.10.2019 02:05:00.046 GMT+0100,158.893,158.844,1.01,0.015
30.10.2019 02:05:00.379 GMT+0100,158.893,158.843,1.01,0.015
30.10.2019 02:05:09.098 GMT+0100,158.893,158.844,1.01,0.015
30.10.2019 02:06:18.591 GMT+0100,158.877,158.843,0.02,0.02
30.10.2019 02:06:53.445 GMT+0100,158.876,158.844,0.02,0.02
30.10.2019 02:07:11.513 GMT+0100,158.877,158.843,0.02,0.0125
30.10.2019 02:07:11.564 GMT+0100,158.846,158.812,0.0125,0.02
30.10.2019 02:07:39.237 GMT+0100,158.86200000000002,158.813,1.01,0.015
30.10.2019 02:08:09.938 GMT+0100,158.86200000000002,158.812,1.01,0.015
30.10.2019 02:08:26.259 GMT+0100,158.845,158.813,0.0125,0.02
30.10.2019 02:08:47.604 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:08:54.526 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:09:12.498 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 02:09:12.549 GMT+0100,158.846,158.812,0.02,0.0125
30.10.2019 02:09:17.472 GMT+0100,158.814,158.78,0.02,0.02
30.10.2019 02:09:19.507 GMT+0100,158.83200000000002,158.781,1.01,0.015
30.10.2019 02:09:19.668 GMT+0100,158.863,158.812,1.01,0.0094
30.10.2019 02:09:20.304 GMT+0100,158.842,158.812,0.75,0.0094
30.10.2019 02:09:20.558 GMT+0100,158.842,158.79600000000002,1.01,0.015
30.10.2019 02:09:20.673 GMT+0100,158.842,158.781,1.01,0.015
30.10.2019 02:09:22.365 GMT+0100,158.83200000000002,158.78,1.01,0.015
