Local time,Ask,Bid,AskVolume,BidVolume
28.04.2021 00:10:17.601 GMT+0200,4189.752,4189.042,0.0022,0.0022
28.04.2021 00:10:40.930 GMT+0200,4189.567,4188.851,0.0022,0.0022
28.04.2021 00:10:43.997 GMT+0200,4189.503,4189.042,0.0005,0.0022
28.04.2021 00:10:44.048 GMT+0200,4189.746,4189.054,0.0022,0.0022
28.04.2021 00:10:48.731 GMT+0200,4189.5509999999995,4189.036,0.0005,0.0022
28.04.2021 00:10:48.782 GMT+0200,4189.561,4188.833,0.0022,0.0022
28.04.2021 00:10:49.409 GMT+0200,4189.264,4188.5509999999995,0.0022,0.0031
28.04.2021 00:10:49.459 GMT+0200,4189.264,4188.542,0.0022,0.0022
28.04.2021 00:10:51.167 GMT+0200,4189.248,4188.733,0.0005,0.0022
28.04.2021 00:10:51.217 GMT+0200,4189.4490000000005,4188.745,0.0022,0.0022
28.04.2021 00:10:52.482 GMT+0200,4189.249000000001,4188.533,0.0022,0.0022
28.04.2021 00:10:54.133 GMT+0200,4189.549,4188.848,0.0022,0.0022
28.04.2021 00:11:00.242 GMT+0200,4189.248,4188.836,0.0005,0.0022
28.04.2021 00:11:00.292 GMT+0200,4189.249000000001,4188.533,0.0022,0.0022
28.04.2021 00:11:01.590 GMT+0200,4189.269,4188.854,0.0005,0.0022
28.04.2021 00:11:01.640 GMT+0200,4189.549,4188.842000000001,0.0022,0.0022
28.04.2021 00:11:02.087 GMT+0200,4189.249000000001,4188.599,0.0022,0.0031
28.04.2021 00:11:02.137 GMT+0200,4189.246,4188.554,0.0022,0.0022
28.04.2021 00:11:13.222 GMT+0200,4189.255,4188.545,0.0022,0.0031
28.04.2021 00:11:13.272 GMT+0200,4189.555,4188.848,0.0022,0.0022
28.04.2021 00:11:59.537 GMT+0200,4189.503,4189.039000000001,0.0005,0.0022
28.04.2021 00:11:59.588 GMT+0200,4189.7609999999995,4189.0509999999995,0.0022,0.0022
28.04.2021 00:12:05.455 GMT+0200,4189.566,4189.036,0.0005,0.0022
28.04.2021 00:12:05.505 GMT+0200,4189.546,4188.899,0.0022,0.0022
28.04.2021 00:12:05.915 GMT+0200,4189.566,4188.954000000001,0.0005,0.0022
28.04.2021 00:12:05.965 GMT+0200,4189.655,4188.954000000001,0.0022,0.0022
28.04.2021 00:12:06.110 GMT+0200,4189.7609999999995,4189.099,0.0022,0.0022
28.04.2021 00:12:18.269 GMT+0200,4189.567,4188.836,0.0022,0.0031
28.04.2021 00:12:18.320 GMT+0200,4189.561,4188.899,0.0022,0.0022
28.04.2021 00:12:56.847 GMT+0200,4189.564,4188.839,0.0022,0.0031
28.04.2021 00:12:56.897 GMT+0200,4189.701,4189.048,0.0022,0.0022
28.04.2021 00:13:23.089 GMT+0200,4189.555,4188.851,0.0022,0.0031
28.04.2021 00:13:23.139 GMT+0200,4189.546,4188.839,0.0022,0.0022
28.04.2021 00:13:25.278 GMT+0200,4189.569,4188.942,0.0005,0.0022
28.04.2021 00:13:25.328 GMT+0200,4189.646,4188.942,0.0022,0.0022
28.04.2021 00:13:28.223 GMT+0200,4189.651,4189.054,0.0005,0.0022
28.04.2021 00:13:28.274 GMT+0200,4189.752,4189.054,0.0022,0.0022
28.04.2021 00:14:38.629 GMT+0200,4189.758,4189.0509999999995,0.0022,0.0031
28.04.2021 00:14:38.679 GMT+0200,4190.049,4189.339,0.0022,0.0022
28.04.2021 00:14:39.119 GMT+0200,4189.752,4189.039000000001,0.0022,0.0031
28.04.2021 00:14:39.169 GMT+0200,4189.767,4189.045,0.0022,0.0022
28.04.2021 00:14:51.025 GMT+0200,4189.766,4189.333,0.0005,0.0022
28.04.2021 00:14:51.076 GMT+0200,4190.001,4189.336,0.0022,0.0022
28.04.2021 00:14:51.653 GMT+0200,4189.751,4189.333,0.0005,0.0022
28.04.2021 00:14:51.704 GMT+0200,4189.701,4189.054,0.0022,0.0022
28.04.2021 00:14:53.658 GMT+0200,4189.7029999999995,4189.399,0.0005,0.0022
28.04.2021 00:14:53.709 GMT+0200,4190.064,4189.351,0.0022,0.0022
28.04.2021 00:14:54.355 GMT+0200,4189.9490000000005,4189.233,0.0022,0.0031
28.04.2021 00:14:54.406 GMT+0200,4189.955,4189.254,0.0022,0.0022
28.04.2021 00:14:55.658 GMT+0200,4189.963,4189.399,0.0005,0.0022
28.04.2021 00:14:55.708 GMT+0200,4190.067,4189.351,0.0022,0.0022
28.04.2021 00:15:05.392 GMT+0200,4190.057,4189.5509999999995,0.0005,0.0022
28.04.2021 00:15:05.442 GMT+0200,4190.264,4189.536,0.0022,0.0022
28.04.2021 00:15:24.998 GMT+0200,4190.266,4189.839,0.0005,0.0022
28.04.2021 00:15:25.048 GMT+0200,4190.546,4189.836,0.0022,0.0022
28.04.2021 00:15:25.167 GMT+0200,4190.254,4189.854,0.0005,0.0022
28.04.2021 00:15:25.217 GMT+0200,4190.264,4189.542,0.0022,0.0022
