Local time,Ask,Bid,AskVolume,BidVolume
15.03.2020 22:05:27.960 GMT+0100,1.11514,1.1151,0.75,0.75
15.03.2020 22:05:30.374 GMT+0100,1.11514,1.11509,0.75,0.75
15.03.2020 22:05:31.457 GMT+0100,1.11514,1.1151,0.75,0.75
15.03.2020 22:05:32.171 GMT+0100,1.11514,1.1150200000000001,0.94,0.75
15.03.2020 22:05:32.322 GMT+0100,1.11514,1.1147600000000002,0.94,0.75
15.03.2020 22:05:35.530 GMT+0100,1.1147600000000002,1.11467,0.75,0.19
15.03.2020 22:05:35.581 GMT+0100,1.11514,1.11477,0.94,0.75
15.03.2020 22:05:36.832 GMT+0100,1.11514,1.11469,0.94,0.75
15.03.2020 22:05:36.883 GMT+0100,1.11514,1.1145500000000002,0.75,0.75
15.03.2020 22:05:36.984 GMT+0100,1.11514,1.1147500000000001,0.94,0.75
15.03.2020 22:05:44.428 GMT+0100,1.11534,1.11483,0.75,0.75
15.03.2020 22:05:45.163 GMT+0100,1.11534,1.1147500000000001,0.75,0.75
15.03.2020 22:05:45.214 GMT+0100,1.11534,1.1146200000000002,0.75,0.75
15.03.2020 22:05:45.315 GMT+0100,1.11534,1.11483,0.75,0.75
15.03.2020 22:05:53.262 GMT+0100,1.11535,1.11483,0.19,0.75
15.03.2020 22:06:01.421 GMT+0100,1.11509,1.11483,0.19,0.75
15.03.2020 22:06:01.472 GMT+0100,1.11518,1.11483,0.19,0.75
15.03.2020 22:06:06.891 GMT+0100,1.11518,1.11489,0.19,0.75
15.03.2020 22:06:06.942 GMT+0100,1.11535,1.11489,0.19,0.75
15.03.2020 22:06:07.059 GMT+0100,1.11579,1.11572,0.21,0.75
15.03.2020 22:06:07.110 GMT+0100,1.11614,1.1158100000000002,0.19,0.75
15.03.2020 22:06:16.217 GMT+0100,1.11614,1.11574,0.19,0.75
15.03.2020 22:06:16.268 GMT+0100,1.1158000000000001,1.11572,0.0187,0.75
15.03.2020 22:06:21.693 GMT+0100,1.11593,1.11572,0.19,0.75
15.03.2020 22:06:22.073 GMT+0100,1.11584,1.11539,0.19,0.75
15.03.2020 22:06:25.827 GMT+0100,1.11584,1.1152900000000001,0.19,4.05
15.03.2020 22:06:25.877 GMT+0100,1.1162100000000001,1.1157000000000001,0.1,0.75
15.03.2020 22:06:26.029 GMT+0100,1.1162100000000001,1.11613,0.1,0.75
15.03.2020 22:06:26.206 GMT+0100,1.1162100000000001,1.11614,0.1,0.75
15.03.2020 22:06:27.583 GMT+0100,1.1162100000000001,1.1161100000000002,0.1,0.75
15.03.2020 22:06:27.684 GMT+0100,1.1162100000000001,1.11606,0.1,0.75
15.03.2020 22:06:29.615 GMT+0100,1.1162100000000001,1.11604,0.1,0.19
15.03.2020 22:06:29.924 GMT+0100,1.1162100000000001,1.1160200000000002,0.1,0.75
15.03.2020 22:06:31.751 GMT+0100,1.1162100000000001,1.11608,0.1,0.75
15.03.2020 22:06:40.167 GMT+0100,1.1162200000000002,1.11613,0.075,0.75
15.03.2020 22:06:43.773 GMT+0100,1.1162100000000001,1.11608,0.075,0.75
15.03.2020 22:06:43.879 GMT+0100,1.11625,1.1161200000000002,0.075,0.75
15.03.2020 22:06:43.980 GMT+0100,1.1163100000000001,1.11616,0.075,0.75
15.03.2020 22:06:45.053 GMT+0100,1.11629,1.1161,0.075,5.77
15.03.2020 22:06:45.104 GMT+0100,1.11673,1.1165200000000002,0.19,0.75
15.03.2020 22:06:45.155 GMT+0100,1.11673,1.1165,0.19,0.75
15.03.2020 22:06:45.995 GMT+0100,1.1167600000000002,1.11654,0.19,0.19
15.03.2020 22:06:50.359 GMT+0100,1.1168,1.1165500000000002,0.19,0.19
15.03.2020 22:06:50.410 GMT+0100,1.11689,1.1167600000000002,0.94,0.19
15.03.2020 22:06:50.511 GMT+0100,1.11708,1.11687,0.75,0.19
15.03.2020 22:06:50.562 GMT+0100,1.11708,1.11677,0.75,0.19
15.03.2020 22:06:50.613 GMT+0100,1.11708,1.1169200000000001,0.75,0.19
15.03.2020 22:06:50.663 GMT+0100,1.11708,1.11687,0.75,0.19
15.03.2020 22:06:51.074 GMT+0100,1.11708,1.1169200000000001,0.75,0.19
15.03.2020 22:06:51.282 GMT+0100,1.11713,1.1169200000000001,0.75,0.19
15.03.2020 22:06:51.383 GMT+0100,1.1173,1.1170200000000001,0.19,0.75
15.03.2020 22:06:51.639 GMT+0100,1.1173,1.117,0.19,0.75
15.03.2020 22:06:54.473 GMT+0100,1.1173,1.11697,0.19,0.75
15.03.2020 22:06:54.797 GMT+0100,1.11735,1.11724,0.75,0.75
15.03.2020 22:06:54.948 GMT+0100,1.1172900000000001,1.11693,0.19,0.19
15.03.2020 22:06:58.301 GMT+0100,1.1172900000000001,1.11687,0.19,1.5
15.03.2020 22:06:58.352 GMT+0100,1.1172900000000001,1.11677,0.19,0.75
15.03.2020 22:06:58.453 GMT+0100,1.1172900000000001,1.11669,0.19,0.19
